region;dm_method;lag;models_params;predictors_dict;predictors_list;selected_predictors;recall. mean;precision. mean;fscore. mean;accuracy. mean;recall. std;precision. std;fscore. std;accuracy. std
RightMotor;PCA_1;6;{'alpha': 0.01};{'speech_left_ts': ['Signal_left']};['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6611374407582938;0.6014581498413231;0.5766106628622368;0.6611374407582938;0.0;0.0;0.0;0.0
LeftMotor;PCA_1;6;{'alpha': 0.01};{'speech_left_ts': ['Signal_left']};['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.643957345971564;0.6148718041197031;0.5655253707623293;0.643957345971564;0.0;0.0;0.0;0.0
RightMotor;PCA_2;6;{'alpha': 0.01};{'speech_left_ts': ['Signal_left']};['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6563981042654028;0.5999726123346819;0.5871106582988024;0.6563981042654028;0.0;0.0;0.0;0.0
LeftMotor;PCA_2;6;{'alpha': 0.2};{'speech_left_ts': ['Signal_left']};['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6433649289099526;0.6124195116652257;0.5761375995300357;0.6433649289099526;0.0;0.0;0.0;0.0
RightMotor;PCA_3;6;{'alpha': 0.01};{'speech_left_ts': ['Signal_left']};['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6569905213270142;0.6021765143790687;0.5893806303573499;0.6569905213270142;0.0;0.0;0.0;0.0
LeftMotor;PCA_3;6;{'alpha': 0.1};{'speech_left_ts': ['Signal_left']};['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6433649289099526;0.6124085255916686;0.5767131111709283;0.6433649289099526;0.0;0.0;0.0;0.0
RightMotor;PCA_1;6;{'alpha': 0.01};{'speech_left_ts': ['IPU_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.6759478672985783;0.6472541973214064;0.6100797379611699;0.6759478672985783;0.0;0.0;0.0;0.0
LeftMotor;PCA_1;6;{'alpha': 0.01};{'speech_left_ts': ['IPU_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.6528436018957346;0.6299928699723385;0.5786293530687452;0.6528436018957346;0.0;0.0;0.0;0.0
RightMotor;PCA_2;6;{'alpha': 0.01};{'speech_left_ts': ['IPU_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.6670616113744076;0.630136220845487;0.6115374315469094;0.6670616113744076;0.0;0.0;0.0;0.0
LeftMotor;PCA_2;6;{'alpha': 0.01};{'speech_left_ts': ['IPU_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.6534360189573459;0.6273035311061886;0.5975861237307822;0.6534360189573459;0.0;0.0;0.0;0.0
RightMotor;PCA_3;6;{'alpha': 0.01};{'speech_left_ts': ['IPU_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.667654028436019;0.6312410515936681;0.612490667892691;0.667654028436019;0.0;0.0;0.0;0.0
LeftMotor;PCA_3;6;{'alpha': 0.1};{'speech_left_ts': ['IPU_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3'];0.6522511848341233;0.6251757729484245;0.5967157441039188;0.6522511848341233;0.0;0.0;0.0;0.0
RightMotor;PCA_1;6;{'alpha': 0.01};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];0.6800947867298578;0.4625289189371308;0.5505986002580232;0.6800947867298578;0.0;0.0;0.0;0.0
LeftMotor;PCA_1;6;{'alpha': 0.01};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];0.643957345971564;0.41468106343074057;0.5044912685197045;0.643957345971564;0.0;0.0;0.0;0.0
LeftMotor;PCA_2;6;{'alpha': 0.01};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];0.643957345971564;0.41468106343074057;0.5044912685197045;0.643957345971564;0.0;0.0;0.0;0.0
RightMotor;PCA_2;6;{'alpha': 0.01};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];0.6800947867298578;0.4625289189371308;0.5505986002580232;0.6800947867298578;0.0;0.0;0.0;0.0
LeftMotor;PCA_3;6;{'alpha': 0.01};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];0.643957345971564;0.41468106343074057;0.5044912685197045;0.643957345971564;0.0;0.0;0.0;0.0
RightMotor;PCA_3;6;{'alpha': 0.01};{'speech_left_ts': ['talk_left']};['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];['talk_left_t6', 'talk_left_t5', 'talk_left_t4', 'talk_left_t3'];0.6800947867298578;0.4625289189371308;0.5505986002580232;0.6800947867298578;0.0;0.0;0.0;0.0
RightMotor;PCA_1;6;{'alpha': 0.01};{'speech_left_ts': ['disc_IPU_left']};['disc_IPU_left_t6', 'disc_IPU_left_t5', 'disc_IPU_left_t4', 'disc_IPU_left_t3'];['disc_IPU_left_t6', 'disc_IPU_left_t5', 'disc_IPU_left_t4', 'disc_IPU_left_t3'];0.6654825340438129;0.6223780387419244;0.6174111423181501;0.6654825340438129;0.0;0.0;0.0;0.0
LeftMotor;PCA_1;6;{'alpha': 0.01};{'speech_left_ts': ['disc_IPU_left']};['disc_IPU_left_t6', 'disc_IPU_left_t5', 'disc_IPU_left_t4', 'disc_IPU_left_t3'];['disc_IPU_left_t6', 'disc_IPU_left_t5', 'disc_IPU_left_t4', 'disc_IPU_left_t3'];0.6548253404381291;0.6314271408198165;0.6015232632062938;0.6548253404381291;0.0;0.0;0.0;0.0
RightMotor;PCA_2;6;{'alpha': 0.01};{'speech_left_ts': ['disc_IPU_left']};['disc_IPU_left_t6', 'disc_IPU_left_t5', 'disc_IPU_left_t4', 'disc_IPU_left_t3'];['disc_IPU_left_t6', 'disc_IPU_left_t5', 'disc_IPU_left_t4', 'disc_IPU_left_t3'];0.6530491415038484;0.6429867956490753;0.6470977884051939;0.6530491415038484;0.0;0.0;0.0;0.0
LeftMotor;PCA_2;6;{'alpha': 0.01};{'speech_left_ts': ['disc_IPU_left']};['disc_IPU_left_t6', 'disc_IPU_left_t5', 'disc_IPU_left_t4', 'disc_IPU_left_t3'];['disc_IPU_left_t6', 'disc_IPU_left_t5', 'disc_IPU_left_t4', 'disc_IPU_left_t3'];0.6660746003552398;0.6532026360807155;0.6551669133577978;0.6660746003552398;0.0;0.0;0.0;0.0
RightMotor;PCA_3;6;{'alpha': 0.01};{'speech_left_ts': ['disc_IPU_left']};['disc_IPU_left_t6', 'disc_IPU_left_t5', 'disc_IPU_left_t4', 'disc_IPU_left_t3'];['disc_IPU_left_t6', 'disc_IPU_left_t5', 'disc_IPU_left_t4', 'disc_IPU_left_t3'];0.6601539372409709;0.6463009509650235;0.651277539123986;0.6601539372409709;0.0;0.0;0.0;0.0
LeftMotor;PCA_3;6;{'alpha': 0.01};{'speech_left_ts': ['disc_IPU_left']};['disc_IPU_left_t6', 'disc_IPU_left_t5', 'disc_IPU_left_t4', 'disc_IPU_left_t3'];['disc_IPU_left_t6', 'disc_IPU_left_t5', 'disc_IPU_left_t4', 'disc_IPU_left_t3'];0.670219064535228;0.6566059861010303;0.6576521970116573;0.670219064535228;0.0;0.0;0.0;0.0
LeftMotor;PCA_1;6;{'alpha': 0.01};{'speech_left_ts': ['SpeechActivity_left']};['SpeechActivity_left_t6', 'SpeechActivity_left_t5', 'SpeechActivity_left_t4', 'SpeechActivity_left_t3'];['SpeechActivity_left_t6', 'SpeechActivity_left_t5', 'SpeechActivity_left_t4', 'SpeechActivity_left_t3'];0.606042654028436;0.47920749642915417;0.4857410397767935;0.606042654028436;0.0;0.0;0.0;0.0
RightMotor;PCA_1;6;{'alpha': 0.01};{'speech_left_ts': ['SpeechActivity_left']};['SpeechActivity_left_t6', 'SpeechActivity_left_t5', 'SpeechActivity_left_t4', 'SpeechActivity_left_t3'];['SpeechActivity_left_t6', 'SpeechActivity_left_t5', 'SpeechActivity_left_t4', 'SpeechActivity_left_t3'];0.643957345971564;0.5155742855091197;0.5328848663573806;0.643957345971564;0.0;0.0;0.0;0.0
LeftMotor;PCA_2;6;{'alpha': 0.01};{'speech_left_ts': ['SpeechActivity_left']};['SpeechActivity_left_t6', 'SpeechActivity_left_t5', 'SpeechActivity_left_t4', 'SpeechActivity_left_t3'];['SpeechActivity_left_t6', 'SpeechActivity_left_t5', 'SpeechActivity_left_t4', 'SpeechActivity_left_t3'];0.6007109004739336;0.4907762204071572;0.4916544641676217;0.6007109004739336;0.0;0.0;0.0;0.0
RightMotor;PCA_2;6;{'alpha': 0.2};{'speech_left_ts': ['SpeechActivity_left']};['SpeechActivity_left_t6', 'SpeechActivity_left_t5', 'SpeechActivity_left_t4', 'SpeechActivity_left_t3'];['SpeechActivity_left_t6', 'SpeechActivity_left_t5', 'SpeechActivity_left_t4', 'SpeechActivity_left_t3'];0.6404028436018957;0.5468522224733157;0.5478950488500576;0.6404028436018957;0.0;0.0;0.0;0.0
LeftMotor;PCA_3;6;{'alpha': 0.01};{'speech_left_ts': ['SpeechActivity_left']};['SpeechActivity_left_t6', 'SpeechActivity_left_t5', 'SpeechActivity_left_t4', 'SpeechActivity_left_t3'];['SpeechActivity_left_t6', 'SpeechActivity_left_t5', 'SpeechActivity_left_t4', 'SpeechActivity_left_t3'];0.6018957345971564;0.49890161110112297;0.4948393769143759;0.6018957345971564;0.0;0.0;0.0;0.0
RightMotor;PCA_3;6;{'alpha': 0.01};{'speech_left_ts': ['SpeechActivity_left']};['SpeechActivity_left_t6', 'SpeechActivity_left_t5', 'SpeechActivity_left_t4', 'SpeechActivity_left_t3'];['SpeechActivity_left_t6', 'SpeechActivity_left_t5', 'SpeechActivity_left_t4', 'SpeechActivity_left_t3'];0.6374407582938388;0.5385606785767686;0.5445674303822318;0.6374407582938388;0.0;0.0;0.0;0.0
